Filename,Referee,Time,ARI
BNG(pharynx)_OpenML,DBSCAN,75.96965361,-1.41E-11
BNG(primary-tumor)_OpenML,AP,98.74548674,0.024422279
BNG(primary-tumor)_OpenML,K-Means,93.03043127,0.024422279
BNG(primary-tumor)_OpenML,DBSCAN,93.30038786,2.17E-05
BNG(puma32H)_OpenML,AP,268.2591214,7.46E-11
BNG(puma32H)_OpenML,K-Means,266.3168509,1.13E-10
BNG(puma32H)_OpenML,DBSCAN,274.0241826,2.28E-11
BNG(pwLinear)_OpenML,AP,23.24370813,4.69E-08
BNG(pwLinear)_OpenML,K-Means,12.21323228,4.95E-08
BNG(pwLinear)_OpenML,DBSCAN,10.76179934,1.63E-12
BNG(satellite_image)_OpenML,AP,304.5784767,0.160841305
BNG(satellite_image)_OpenML,K-Means,303.5451345,0.160841305
BNG(satellite_image)_OpenML,DBSCAN,311.3689466,2.84E-07
BNG(satimage)_OpenML,AP,291.6979108,0.173682278
BNG(satimage)_OpenML,K-Means,289.3017819,0.15422582
BNG(satimage)_OpenML,DBSCAN,297.3413849,4.60E-07
BNG(segment)_OpenML,AP,105.5203009,0.164243199
BNG(segment)_OpenML,K-Means,100.4392762,0.164243199
BNG(segment)_OpenML,DBSCAN,100.5225222,0.094899337
BNG(sick_COMMA_nominal_COMMA_1000000)_OpenML,AP,145.8988259,0.051626789
BNG(sick_COMMA_nominal_COMMA_1000000)_OpenML,K-Means,140.8702416,0.064923332
BNG(sick_COMMA_nominal_COMMA_1000000)_OpenML,DBSCAN,144.6959059,0.000875803
BNG(sonar)_OpenML,AP,448.0902336,0.000133724
BNG(sonar)_OpenML,K-Means,445.8023641,0.000323042
BNG(sonar)_OpenML,DBSCAN,463.9522507,2.78E-07
BNG(sonar_COMMA_nominal_COMMA_1000000)_OpenML,AP,284.0650353,-0.001879483
BNG(sonar_COMMA_nominal_COMMA_1000000)_OpenML,K-Means,288.3491206,-0.001879483
BNG(sonar_COMMA_nominal_COMMA_1000000)_OpenML,DBSCAN,299.1428671,-6.75E-06
BNG(spect_test)_OpenML,AP,120.856328,0.000982349
BNG(spect_test)_OpenML,K-Means,117.6893435,0.000982349
BNG(spect_test)_OpenML,DBSCAN,117.1268456,0.000982349
BNG(spectf_test)_OpenML,AP,361.6076844,-0.069671009
BNG(spectf_test)_OpenML,K-Means,359.9304867,-0.069671009
BNG(spectf_test)_OpenML,DBSCAN,367.5170381,-1.45E-06
BNG(trains)_OpenML,AP,160.7695165,0.008252671
BNG(trains)_OpenML,K-Means,159.0783794,0.004042174
BNG(trains)_OpenML,DBSCAN,164.3835914,9.42E-09
BNG(vehicle)_OpenML,AP,160.3169315,0.075248185
BNG(vehicle)_OpenML,K-Means,158.6395154,0.075248185
BNG(vehicle)_OpenML,DBSCAN,160.1211135,0.028400275
BNG(vehicle_COMMA_nominal_COMMA_1000000)_OpenML,AP,104.4522383,0.040766024
BNG(vehicle_COMMA_nominal_COMMA_1000000)_OpenML,K-Means,98.32427621,0.040766024
BNG(vehicle_COMMA_nominal_COMMA_1000000)_OpenML,DBSCAN,98.85429692,-3.16E-07
BNG(vote)_OpenML,AP,20.57098889,0.535784524
BNG(vote)_OpenML,K-Means,9.719307423,0.535784524
BNG(vote)_OpenML,DBSCAN,9.386923075,0.443855456
BNG(vowel)_OpenML,AP,103.7172306,6.18E-05
BNG(vowel)_OpenML,K-Means,102.4529238,4.52E-05
BNG(vowel)_OpenML,DBSCAN,99.81373429,3.96E-10
BNG(waveform-5000_COMMA_nominal_COMMA_1000000)_OpenML,AP,202.9809034,0.145569799
BNG(waveform-5000_COMMA_nominal_COMMA_1000000)_OpenML,K-Means,201.1448247,0.145569799
BNG(waveform-5000_COMMA_nominal_COMMA_1000000)_OpenML,DBSCAN,208.1702034,-2.66E-08
BNG(wine)_OpenML,AP,118.0560384,0.127662376
BNG(wine)_OpenML,K-Means,112.152317,0.127662376
BNG(wine)_OpenML,DBSCAN,111.0077345,0.000111816
BNG(wisconsin)_OpenML,AP,261.3819494,4.98E-10
BNG(wisconsin)_OpenML,K-Means,259.5869946,4.98E-10
BNG(wisconsin)_OpenML,DBSCAN,267.8117166,4.86E-12
BNG(zoo)_OpenML,AP,92.38704324,0.207779783
BNG(zoo)_OpenML,K-Means,87.90097022,0.207779783
BNG(zoo)_OpenML,DBSCAN,88.55142307,0.207779783
BNG(zoo_COMMA_nominal_COMMA_1000000)_OpenML,AP,99.31469154,-1.49E-05
BNG(zoo_COMMA_nominal_COMMA_1000000)_OpenML,K-Means,92.54078841,-1.49E-05
BNG(zoo_COMMA_nominal_COMMA_1000000)_OpenML,DBSCAN,92.94689178,0.000670407
CovPokElec_OpenML,AP,571.0664601,0.007239752
CovPokElec_OpenML,K-Means,568.8145804,0.007239752
CovPokElec_OpenML,DBSCAN,569.2304053,0.007239752
CreditCardSubset_OpenML,AP,3.251028299,7.82E-06
CreditCardSubset_OpenML,K-Means,3.178999186,-0.00012485
CreditCardSubset_OpenML,DBSCAN,3.132807016,-0.00012485
Diabetes130US_OpenML,AP,24.62613082,-0.00529785
Diabetes130US_OpenML,K-Means,18.64797688,-0.001446125
Diabetes130US_OpenML,DBSCAN,20.09519601,-0.008129864
Hyperplane_10_1E-3_OpenML,AP,90.02526593,1.15E-07
Hyperplane_10_1E-3_OpenML,K-Means,88.93382549,2.19E-08
Hyperplane_10_1E-3_OpenML,DBSCAN,92.99210167,1.15E-07
Hyperplane_10_1E-4_OpenML,AP,93.59508753,7.17E-07
Hyperplane_10_1E-4_OpenML,K-Means,91.2974329,2.77E-07
Hyperplane_10_1E-4_OpenML,DBSCAN,91.70139456,7.17E-07
Kaggle_bike_sharing_demand_challange_OpenML,AP,1.19887042,0.000403771
Kaggle_bike_sharing_demand_challange_OpenML,K-Means,1.139632702,0.000403771
Kaggle_bike_sharing_demand_challange_OpenML,DBSCAN,1.124489307,0.000403771
LED(50000)_OpenML,AP,133.4088056,0.060200183
LED(50000)_OpenML,K-Means,130.0121408,0.060200183
LED(50000)_OpenML,DBSCAN,130.6925039,2.20E-09
MagicTelescope_OpenML,AP,1.776790142,-0.013146645
MagicTelescope_OpenML,K-Means,1.758256197,-0.013146645
MagicTelescope_OpenML,DBSCAN,1.738735199,-0.013146645
OnlineNewsPopularity_OpenML,AP,12.41001987,4.06E-05
OnlineNewsPopularity_OpenML,K-Means,11.88911319,4.06E-05
OnlineNewsPopularity_OpenML,DBSCAN,12.15844488,7.74E-06
PhishingWebsites_OpenML,AP,1.887628317,0.00111528
PhishingWebsites_OpenML,K-Means,1.906952143,0.000883847
PhishingWebsites_OpenML,DBSCAN,1.833731413,-0.000806722
RandomRBF_0_0_OpenML,AP,96.40449762,-1.09E-05
RandomRBF_0_0_OpenML,K-Means,95.05682683,-1.09E-05
RandomRBF_0_0_OpenML,DBSCAN,92.68046188,-1.09E-05
RandomRBF_10_1E-3_OpenML,AP,99.00215697,1.92E-05
RandomRBF_10_1E-3_OpenML,K-Means,92.63530803,1.92E-05
RandomRBF_10_1E-3_OpenML,DBSCAN,95.94503188,1.92E-05
RandomRBF_10_1E-4_OpenML,AP,98.66155601,0.00117025
RandomRBF_10_1E-4_OpenML,K-Means,93.2431283,0.00117025
RandomRBF_10_1E-4_OpenML,DBSCAN,89.57489419,-4.99E-06
RandomRBF_50_1E-3_OpenML,AP,92.258919,3.69E-05
RandomRBF_50_1E-3_OpenML,K-Means,91.42977786,3.69E-05
RandomRBF_50_1E-3_OpenML,DBSCAN,90.69783354,3.69E-05
RandomRBF_50_1E-4_OpenML,AP,95.76697612,1.36E-05
RandomRBF_50_1E-4_OpenML,K-Means,90.56854343,1.36E-05
RandomRBF_50_1E-4_OpenML,DBSCAN,90.97363162,1.36E-05
ailerons_OpenML,AP,2.857631922,0.00759555
ailerons_OpenML,K-Means,2.905038595,0.003125311
ailerons_OpenML,DBSCAN,2.805325508,-0.000573344
bank-marketing_OpenML,AP,3.742967129,-0.002978401
bank-marketing_OpenML,K-Means,3.45630765,0.000251818
bank-marketing_OpenML,DBSCAN,3.408670902,-0.000753202
eeg-eye-state_OpenML,AP,1.7932055,0.013570528
eeg-eye-state_OpenML,K-Means,1.773164034,0.075384378
eeg-eye-state_OpenML,DBSCAN,1.767893553,0.067390874
elevators_OpenML,AP,2.081171036,0.011002931
elevators_OpenML,K-Means,2.085263729,0.001290405
elevators_OpenML,DBSCAN,2.042479038,-4.86E-05
eye_movements_OpenML,AP,2.037971973,0.000896889
eye_movements_OpenML,K-Means,1.983355045,0.000896889
eye_movements_OpenML,DBSCAN,1.97595787,0.001117295
fried_OpenML,AP,2.802648306,-3.74E-06
fried_OpenML,K-Means,2.693803072,-3.74E-06
fried_OpenML,DBSCAN,2.638597488,1.90E-07
gas-drift-different-concentrations_OpenML,AP,11.3288362,0.026147285
gas-drift-different-concentrations_OpenML,K-Means,11.29387069,0.026147285
gas-drift-different-concentrations_OpenML,DBSCAN,11.20132995,0.019992335
gas-drift_OpenML,AP,11.33522534,0.005927276
gas-drift_OpenML,K-Means,11.154881,0.026147285
gas-drift_OpenML,DBSCAN,11.13520503,0.019992335
har_OpenML,AP,34.13064003,0.277439512
har_OpenML,K-Means,34.13526678,0.155235599
har_OpenML,DBSCAN,34.27839088,0.268159317
house_16H_OpenML,AP,2.756307125,0.008503703
house_16H_OpenML,K-Means,2.551092625,0.00026153
house_16H_OpenML,DBSCAN,2.512826443,0.008503703
letter_OpenML,AP,1.878890991,0.001999207
letter_OpenML,K-Means,1.875074625,0.001999207
letter_OpenML,DBSCAN,1.848176003,8.33E-06
meta_stream_intervals.arff_OpenML,AP,17.4759326,0.002144186
meta_stream_intervals.arff_OpenML,K-Means,16.53523684,0.002144186
meta_stream_intervals.arff_OpenML,DBSCAN,16.64324498,0.002144186
mnist_784_OpenML,AP,199.9751344,0.001527185
mnist_784_OpenML,K-Means,198.7811472,0.001527185
mnist_784_OpenML,DBSCAN,198.6213608,1.77E-06
mv_OpenML,AP,2.938984871,-2.83E-05
mv_OpenML,K-Means,2.821850777,-2.83E-05
mv_OpenML,DBSCAN,3.249626637,0.000100333
nomao_OpenML,AP,18.27950406,0.071205692
nomao_OpenML,K-Means,18.16744256,0.071205692
nomao_OpenML,DBSCAN,18.17328978,0.096255498
numerai28.6_OpenML,AP,15.15382934,5.97E-05
numerai28.6_OpenML,K-Means,14.0345521,5.97E-05
numerai28.6_OpenML,DBSCAN,13.98172545,-4.08E-07
pendigits_OpenML,AP,1.386626244,0.035350891
pendigits_OpenML,K-Means,1.382246971,0.020469475
pendigits_OpenML,DBSCAN,1.359414577,8.60E-08
pol_OpenML,AP,3.207509995,-0.001144897
pol_OpenML,K-Means,3.158905029,-0.001144897
pol_OpenML,DBSCAN,3.14164257,-0.004184905
spoken-arabic-digit_OpenML,AP,28.33394957,-1.81E-06
spoken-arabic-digit_OpenML,K-Means,25.44766808,-1.81E-06
spoken-arabic-digit_OpenML,DBSCAN,25.51313853,-1.81E-06
sylva_prior_OpenML,AP,6.137809753,0.00520817
sylva_prior_OpenML,K-Means,6.151988268,0.00520817
sylva_prior_OpenML,DBSCAN,6.066650867,0.00520817
