BNG(letter_COMMA_1000_COMMA_10)_OpenML,Before Rerunning,1709007390.5604074
BNG(letter_COMMA_1000_COMMA_10)_OpenML,Before Merge,1709007667.8831012
BNG(letter_COMMA_1000_COMMA_10)_OpenML,Before AUL_ARI,1709008161.7650802
BNG(letter_COMMA_1000_COMMA_5)_OpenML,Before Partitioning,1709008166.0855002
BNG(letter_COMMA_1000_COMMA_5)_OpenML,Before Rerunning,1709008166.4840136
BNG(letter_COMMA_1000_COMMA_5)_OpenML,Before Merge,1709008442.2114644
BNG(letter_COMMA_1000_COMMA_5)_OpenML,Before AUL_ARI,1709008935.2421162
BNG(letter_COMMA_5000_COMMA_1)_OpenML,Before Partitioning,1709008939.5970201
BNG(letter_COMMA_5000_COMMA_1)_OpenML,Before Rerunning,1709008939.9596372
BNG(letter_COMMA_5000_COMMA_1)_OpenML,Before Merge,1709009214.0410786
BNG(letter_COMMA_5000_COMMA_1)_OpenML,Before AUL_ARI,1709009706.477564
BNG(letter_COMMA_5000_COMMA_10)_OpenML,Before Partitioning,1709009710.7391598
BNG(letter_COMMA_5000_COMMA_10)_OpenML,Before Rerunning,1709009711.0497828
BNG(letter_COMMA_5000_COMMA_10)_OpenML,Before Merge,1709009985.6663678
BNG(letter_COMMA_5000_COMMA_10)_OpenML,Before AUL_ARI,1709010479.5423858
BNG(letter_COMMA_5000_COMMA_5)_OpenML,Before Partitioning,1709010483.8132944
BNG(letter_COMMA_5000_COMMA_5)_OpenML,Before Rerunning,1709010484.1742628
BNG(letter_COMMA_5000_COMMA_5)_OpenML,Before Merge,1709010759.0746899
BNG(letter_COMMA_5000_COMMA_5)_OpenML,Before AUL_ARI,1709011253.6683536
BNG(letter_COMMA_nominal_COMMA_1000000)_OpenML,Before Partitioning,1709011257.5113637
BNG(letter_COMMA_nominal_COMMA_1000000)_OpenML,Before Rerunning,1709011257.8624778
BNG(letter_COMMA_nominal_COMMA_1000000)_OpenML,Before Merge,1709011694.6162906
BNG(letter_COMMA_nominal_COMMA_1000000)_OpenML,Before AUL_ARI,1709012216.8190262
BNG(libras_move)_OpenML,Before Partitioning,1709012231.163612
BNG(libras_move)_OpenML,Before Rerunning,1709012231.5234663
BNG(libras_move)_OpenML,Before Merge,1709012611.8223007
BNG(libras_move)_OpenML,Before AUL_ARI,1709014693.5815737
BNG(lymph)_OpenML,Before Partitioning,1709014706.7827494
BNG(lymph)_OpenML,Before Rerunning,1709014707.1613996
BNG(lymph)_OpenML,Before Merge,1709014974.5571537
BNG(lymph)_OpenML,Before AUL_ARI,1709015441.3041584
BNG(lymph_COMMA_10000_COMMA_1)_OpenML,Before Partitioning,1709015445.030646
BNG(lymph_COMMA_10000_COMMA_1)_OpenML,Before Rerunning,1709015445.4286213
BNG(lymph_COMMA_10000_COMMA_1)_OpenML,Before Merge,1709015716.536277
BNG(lymph_COMMA_10000_COMMA_1)_OpenML,Before AUL_ARI,1709016197.3865244
BNG(lymph_COMMA_10000_COMMA_10)_OpenML,Before Partitioning,1709016201.1733284
BNG(lymph_COMMA_10000_COMMA_10)_OpenML,Before Rerunning,1709016201.5987365
BNG(lymph_COMMA_10000_COMMA_10)_OpenML,Before Merge,1709016470.5988588
BNG(lymph_COMMA_10000_COMMA_10)_OpenML,Before AUL_ARI,1709016952.683544
BNG(lymph_COMMA_10000_COMMA_5)_OpenML,Before Partitioning,1709016956.4779115
BNG(lymph_COMMA_10000_COMMA_5)_OpenML,Before Rerunning,1709016956.8231776
BNG(lymph_COMMA_10000_COMMA_5)_OpenML,Before Merge,1709017226.320706
BNG(lymph_COMMA_10000_COMMA_5)_OpenML,Before AUL_ARI,1709017709.52719
BNG(lymph_COMMA_1000_COMMA_1)_OpenML,Before Partitioning,1709017713.2948163
BNG(lymph_COMMA_1000_COMMA_1)_OpenML,Before Rerunning,1709017713.642451
BNG(lymph_COMMA_1000_COMMA_1)_OpenML,Before Merge,1709017981.729419
BNG(lymph_COMMA_1000_COMMA_1)_OpenML,Before AUL_ARI,1709018464.239736
BNG(lymph_COMMA_1000_COMMA_10)_OpenML,Before Partitioning,1709018467.996708
BNG(lymph_COMMA_1000_COMMA_10)_OpenML,Before Rerunning,1709018468.3520594
BNG(lymph_COMMA_1000_COMMA_10)_OpenML,Before Merge,1709018737.701318
BNG(lymph_COMMA_1000_COMMA_10)_OpenML,Before AUL_ARI,1709019220.353575
BNG(lymph_COMMA_5000_COMMA_1)_OpenML,Before Partitioning,1709019224.1200254
BNG(lymph_COMMA_5000_COMMA_1)_OpenML,Before Rerunning,1709019224.4318511
BNG(lymph_COMMA_5000_COMMA_1)_OpenML,Before Merge,1709019494.1911101
BNG(lymph_COMMA_5000_COMMA_1)_OpenML,Before AUL_ARI,1709019975.1186502
BNG(lymph_COMMA_5000_COMMA_10)_OpenML,Before Partitioning,1709019979.0341625
BNG(lymph_COMMA_5000_COMMA_10)_OpenML,Before Rerunning,1709019979.3969104
BNG(lymph_COMMA_5000_COMMA_10)_OpenML,Before Merge,1709020249.4879813
BNG(lymph_COMMA_5000_COMMA_10)_OpenML,Before AUL_ARI,1709020731.4631705
BNG(lymph_COMMA_nominal_COMMA_1000000)_OpenML,Before Partitioning,1709020735.1640642
BNG(lymph_COMMA_nominal_COMMA_1000000)_OpenML,Before Rerunning,1709020735.5115225
BNG(lymph_COMMA_nominal_COMMA_1000000)_OpenML,Before Merge,1709021009.5393999
BNG(lymph_COMMA_nominal_COMMA_1000000)_OpenML,Before AUL_ARI,1709021481.1227794
BNG(mfeat-fourier)_OpenML,Before Partitioning,1709021492.4188774
BNG(mfeat-fourier)_OpenML,Before Rerunning,1709021492.7795591
BNG(mfeat-fourier)_OpenML,Before Merge,1709021849.4601018
BNG(mfeat-fourier)_OpenML,Before AUL_ARI,1709023641.4596336
BNG(mfeat-fourier_COMMA_nominal_COMMA_1000000)_OpenML,Before Partitioning,1709023657.9211035
BNG(mfeat-fourier_COMMA_nominal_COMMA_1000000)_OpenML,Before Rerunning,1709023658.2314487
BNG(mfeat-fourier_COMMA_nominal_COMMA_1000000)_OpenML,Before Merge,1709024002.8281329
BNG(mfeat-fourier_COMMA_nominal_COMMA_1000000)_OpenML,Before AUL_ARI,1709025348.5605767
BNG(mfeat-karhunen_COMMA_nominal_COMMA_1000000)_OpenML,Before Partitioning,1709025361.181451
BNG(mfeat-karhunen_COMMA_nominal_COMMA_1000000)_OpenML,Before Rerunning,1709025361.5292811
BNG(mfeat-karhunen_COMMA_nominal_COMMA_1000000)_OpenML,Before Merge,1709025678.9398022
BNG(mfeat-karhunen_COMMA_nominal_COMMA_1000000)_OpenML,Before AUL_ARI,1709026821.1611495
BNG(mfeat-zernike)_OpenML,Before Partitioning,1709026834.7150083
BNG(mfeat-zernike)_OpenML,Before Rerunning,1709026835.1020944
BNG(mfeat-zernike)_OpenML,Before Merge,1709027163.3529468
BNG(mfeat-zernike)_OpenML,Before AUL_ARI,1709028398.4000282
BNG(mfeat-zernike_COMMA_nominal_COMMA_1000000)_OpenML,Before Partitioning,1709028409.8755054
BNG(mfeat-zernike_COMMA_nominal_COMMA_1000000)_OpenML,Before Rerunning,1709028410.2741034
BNG(mfeat-zernike_COMMA_nominal_COMMA_1000000)_OpenML,Before Merge,1709028723.3766196
BNG(mfeat-zernike_COMMA_nominal_COMMA_1000000)_OpenML,Before AUL_ARI,1709029641.4238117
BNG(page-blocks)_OpenML,Before Partitioning,1709029646.2485082
BNG(page-blocks)_OpenML,Before Rerunning,1709029646.374834
BNG(page-blocks)_OpenML,Before Merge,1709029752.1418912
BNG(page-blocks)_OpenML,Before AUL_ARI,1709029930.3491178
BNG(pbc)_OpenML,Before Partitioning,1709029933.464942
BNG(pbc)_OpenML,Before Rerunning,1709029933.8540764
BNG(pbc)_OpenML,Before Merge,1709030316.4004982
BNG(pbc)_OpenML,Before AUL_ARI,1709030904.9507363
BNG(pendigits)_OpenML,Before Partitioning,1709030910.276451
BNG(pendigits)_OpenML,Before Rerunning,1709030910.6265173
BNG(pendigits)_OpenML,Before Merge,1709031175.734743
BNG(pendigits)_OpenML,Before AUL_ARI,1709031716.8947504
BNG(pendigits_COMMA_nominal_COMMA_1000000)_OpenML,Before Partitioning,1709031720.9988964
BNG(pendigits_COMMA_nominal_COMMA_1000000)_OpenML,Before Rerunning,1709031721.3882694
BNG(pendigits_COMMA_nominal_COMMA_1000000)_OpenML,Before Merge,1709032078.4168875
BNG(pendigits_COMMA_nominal_COMMA_1000000)_OpenML,Before AUL_ARI,1709032529.021207
BNG(pharynx)_OpenML,Before Partitioning,1709032532.1198947
BNG(pharynx)_OpenML,Before Rerunning,1709032532.4739673
BNG(pharynx)_OpenML,Before Merge,1709032783.8139703
BNG(pharynx)_OpenML,Before AUL_ARI,1709033104.9140058
BNG(primary-tumor)_OpenML,Before Partitioning,1709033108.1787715
BNG(primary-tumor)_OpenML,Before Rerunning,1709033108.5243735
BNG(primary-tumor)_OpenML,Before Merge,1709033510.5548627
BNG(primary-tumor)_OpenML,Before AUL_ARI,1709034014.8889163
BNG(puma32H)_OpenML,Before Partitioning,1709034022.3288593
BNG(puma32H)_OpenML,Before Rerunning,1709034022.642425
BNG(puma32H)_OpenML,Before Merge,1709034327.4878557
BNG(puma32H)_OpenML,Before AUL_ARI,1709035253.1349478
BNG(pwLinear)_OpenML,Before Partitioning,1709035258.792804
BNG(pwLinear)_OpenML,Before Rerunning,1709035258.848251
BNG(pwLinear)_OpenML,Before Merge,1709035307.2516313
BNG(pwLinear)_OpenML,Before AUL_ARI,1709035377.5593555
BNG(satellite_image)_OpenML,Before Partitioning,1709035383.369964
BNG(satellite_image)_OpenML,Before Rerunning,1709035383.7182126
BNG(satellite_image)_OpenML,Before Merge,1709035677.5242581
BNG(satellite_image)_OpenML,Before AUL_ARI,1709036633.9489837
BNG(satimage)_OpenML,Before Partitioning,1709036645.2350912
BNG(satimage)_OpenML,Before Rerunning,1709036645.547467
BNG(satimage)_OpenML,Before Merge,1709036933.8810122
BNG(satimage)_OpenML,Before AUL_ARI,1709037866.7200522
BNG(segment)_OpenML,Before Partitioning,1709037874.1616783
BNG(segment)_OpenML,Before Rerunning,1709037874.5269501
BNG(segment)_OpenML,Before Merge,1709038454.5740395
BNG(segment)_OpenML,Before AUL_ARI,1709038928.240854
BNG(sick_COMMA_nominal_COMMA_1000000)_OpenML,Before Partitioning,1709038932.6888742
BNG(sick_COMMA_nominal_COMMA_1000000)_OpenML,Before Rerunning,1709038933.0448334
BNG(sick_COMMA_nominal_COMMA_1000000)_OpenML,Before Merge,1709039793.9403336
BNG(sick_COMMA_nominal_COMMA_1000000)_OpenML,Before AUL_ARI,1709040543.0669808
BNG(sonar)_OpenML,Before Partitioning,1709040553.3239648
BNG(sonar)_OpenML,Before Rerunning,1709040553.7059107
BNG(sonar)_OpenML,Before Merge,1709040897.7222733
BNG(sonar)_OpenML,Before AUL_ARI,1709042342.9482803
BNG(sonar_COMMA_nominal_COMMA_1000000)_OpenML,Before Partitioning,1709042355.9449027
BNG(sonar_COMMA_nominal_COMMA_1000000)_OpenML,Before Rerunning,1709042356.2576177
BNG(sonar_COMMA_nominal_COMMA_1000000)_OpenML,Before Merge,1709042687.3576682
BNG(sonar_COMMA_nominal_COMMA_1000000)_OpenML,Before AUL_ARI,1709043798.4112523
BNG(spect_test)_OpenML,Before Partitioning,1709043805.6541314
BNG(spect_test)_OpenML,Before Rerunning,1709043806.0214372
BNG(spect_test)_OpenML,Before Merge,1709044239.9402823
BNG(spect_test)_OpenML,Before AUL_ARI,1709044803.1879559
BNG(spectf_test)_OpenML,Before Partitioning,1709044810.7051892
BNG(spectf_test)_OpenML,Before Rerunning,1709044811.0632675
BNG(spectf_test)_OpenML,Before Merge,1709045136.8225102
BNG(spectf_test)_OpenML,Before AUL_ARI,1709046311.6773276
BNG(trains)_OpenML,Before Partitioning,1709046320.7471387
BNG(trains)_OpenML,Before Rerunning,1709046321.148031
BNG(trains)_OpenML,Before Merge,1709046611.793854
BNG(trains)_OpenML,Before AUL_ARI,1709047306.1049738
BNG(vehicle)_OpenML,Before Partitioning,1709047311.9741886
BNG(vehicle)_OpenML,Before Rerunning,1709047312.286313
BNG(vehicle)_OpenML,Before Merge,1709047578.2378793
BNG(vehicle)_OpenML,Before AUL_ARI,1709048111.902998
BNG(vehicle_COMMA_nominal_COMMA_1000000)_OpenML,Before Partitioning,1709048116.7139847
BNG(vehicle_COMMA_nominal_COMMA_1000000)_OpenML,Before Rerunning,1709048117.1046305
BNG(vehicle_COMMA_nominal_COMMA_1000000)_OpenML,Before Merge,1709048562.9717894
BNG(vehicle_COMMA_nominal_COMMA_1000000)_OpenML,Before AUL_ARI,1709049045.4143572
BNG(vote)_OpenML,Before Partitioning,1709049047.7114203
BNG(vote)_OpenML,Before Rerunning,1709049047.7783575
BNG(vote)_OpenML,Before Merge,1709049115.9162502
BNG(vote)_OpenML,Before AUL_ARI,1709049168.2073147
BNG(vowel)_OpenML,Before Partitioning,1709049170.2085764
BNG(vowel)_OpenML,Before Rerunning,1709049170.5582728
BNG(vowel)_OpenML,Before Merge,1709049417.830347
BNG(vowel)_OpenML,Before AUL_ARI,1709049814.6531694
BNG(waveform-5000_COMMA_nominal_COMMA_1000000)_OpenML,Before Partitioning,1709049820.5941575
BNG(waveform-5000_COMMA_nominal_COMMA_1000000)_OpenML,Before Rerunning,1709049820.9856002
BNG(waveform-5000_COMMA_nominal_COMMA_1000000)_OpenML,Before Merge,1709050107.7048988
BNG(waveform-5000_COMMA_nominal_COMMA_1000000)_OpenML,Before AUL_ARI,1709050860.5295186
BNG(wine)_OpenML,Before Partitioning,1709050866.537417
BNG(wine)_OpenML,Before Rerunning,1709050866.8890707
BNG(wine)_OpenML,Before Merge,1709051215.30675
BNG(wine)_OpenML,Before AUL_ARI,1709051625.6786346
BNG(wisconsin)_OpenML,Before Partitioning,1709051633.0528493
BNG(wisconsin)_OpenML,Before Rerunning,1709051633.4419465
BNG(wisconsin)_OpenML,Before Merge,1709051937.1190884
BNG(wisconsin)_OpenML,Before AUL_ARI,1709052822.6670432
BNG(zoo)_OpenML,Before Partitioning,1709052828.9193976
BNG(zoo)_OpenML,Before Rerunning,1709052829.2313192
BNG(zoo)_OpenML,Before Merge,1709053584.650332
BNG(zoo)_OpenML,Before AUL_ARI,1709054010.1125884
BNG(zoo_COMMA_nominal_COMMA_1000000)_OpenML,Before Partitioning,1709054013.8431711
BNG(zoo_COMMA_nominal_COMMA_1000000)_OpenML,Before Rerunning,1709054014.2031822
BNG(zoo_COMMA_nominal_COMMA_1000000)_OpenML,Before Merge,1709054362.9217095
BNG(zoo_COMMA_nominal_COMMA_1000000)_OpenML,Before AUL_ARI,1709054745.8699837
CovPokElec_OpenML,Before Partitioning,1709054757.1968927
CovPokElec_OpenML,Before Rerunning,1709054757.7065418
CovPokElec_OpenML,Before Merge,1709055329.2041047
CovPokElec_OpenML,Before AUL_ARI,1709057279.9801989
CreditCardSubset_OpenML,Before Partitioning,1709057289.2727277
CreditCardSubset_OpenML,Before Rerunning,1709057289.277229
CreditCardSubset_OpenML,Before Merge,1709057295.2348022
CreditCardSubset_OpenML,Before AUL_ARI,1709057302.385694
Diabetes130US_OpenML,Before Partitioning,1709057302.9446518
Diabetes130US_OpenML,Before Rerunning,1709057302.9771116
Diabetes130US_OpenML,Before Merge,1709057370.2268364
Diabetes130US_OpenML,Before AUL_ARI,1709057445.5239518
Hyperplane_10_1E-3_OpenML,Before Partitioning,1709057447.3674002
Hyperplane_10_1E-3_OpenML,Before Rerunning,1709057447.7559118
Hyperplane_10_1E-3_OpenML,Before Merge,1709057730.596182
Hyperplane_10_1E-3_OpenML,Before AUL_ARI,1709058178.4053507
Hyperplane_10_1E-4_OpenML,Before Partitioning,1709058181.7307067
Hyperplane_10_1E-4_OpenML,Before Rerunning,1709058182.1152687
Hyperplane_10_1E-4_OpenML,Before Merge,1709058462.0869436
Hyperplane_10_1E-4_OpenML,Before AUL_ARI,1709058909.199445
Kaggle_bike_sharing_demand_challange_OpenML,Before Partitioning,1709058911.1179729
Kaggle_bike_sharing_demand_challange_OpenML,Before Rerunning,1709058911.1213841
Kaggle_bike_sharing_demand_challange_OpenML,Before Merge,1709058913.7440488
Kaggle_bike_sharing_demand_challange_OpenML,Before AUL_ARI,1709058916.2721145
LED(50000)_OpenML,Before Partitioning,1709058918.6317437
LED(50000)_OpenML,Before Rerunning,1709058918.9455147
LED(50000)_OpenML,Before Merge,1709059259.5002563
LED(50000)_OpenML,Before AUL_ARI,1709059930.740829
MagicTelescope_OpenML,Before Partitioning,1709059933.4617891
MagicTelescope_OpenML,Before Rerunning,1709059933.4678905
MagicTelescope_OpenML,Before Merge,1709059938.3754833
MagicTelescope_OpenML,Before AUL_ARI,1709059944.7834363
OnlineNewsPopularity_OpenML,Before Partitioning,1709059945.1428902
OnlineNewsPopularity_OpenML,Before Rerunning,1709059945.1556363
OnlineNewsPopularity_OpenML,Before Merge,1709059959.0244105
OnlineNewsPopularity_OpenML,Before AUL_ARI,1709059994.9244459
PhishingWebsites_OpenML,Before Partitioning,1709059995.2571177
PhishingWebsites_OpenML,Before Rerunning,1709059995.2606127
PhishingWebsites_OpenML,Before Merge,1709059999.0175612
PhishingWebsites_OpenML,Before AUL_ARI,1709060004.3913283
RandomRBF_0_0_OpenML,Before Partitioning,1709060005.8239284
RandomRBF_0_0_OpenML,Before Rerunning,1709060006.2068045
RandomRBF_0_0_OpenML,Before Merge,1709060275.837141
RandomRBF_0_0_OpenML,Before AUL_ARI,1709060833.2348032
RandomRBF_10_1E-3_OpenML,Before Partitioning,1709060836.6238682
RandomRBF_10_1E-3_OpenML,Before Rerunning,1709060836.9902756
RandomRBF_10_1E-3_OpenML,Before Merge,1709061108.2975123
RandomRBF_10_1E-3_OpenML,Before AUL_ARI,1709061662.1100295
RandomRBF_10_1E-4_OpenML,Before Partitioning,1709061665.5134542
RandomRBF_10_1E-4_OpenML,Before Rerunning,1709061665.8937736
RandomRBF_10_1E-4_OpenML,Before Merge,1709061935.8698142
RandomRBF_10_1E-4_OpenML,Before AUL_ARI,1709062491.2042103
RandomRBF_50_1E-3_OpenML,Before Partitioning,1709062494.5914025
RandomRBF_50_1E-3_OpenML,Before Rerunning,1709062494.9393582
RandomRBF_50_1E-3_OpenML,Before Merge,1709062762.449374
RandomRBF_50_1E-3_OpenML,Before AUL_ARI,1709063309.363295
RandomRBF_50_1E-4_OpenML,Before Partitioning,1709063312.694874
RandomRBF_50_1E-4_OpenML,Before Rerunning,1709063313.0852973
RandomRBF_50_1E-4_OpenML,Before Merge,1709063579.945856
RandomRBF_50_1E-4_OpenML,Before AUL_ARI,1709064128.65153
ailerons_OpenML,Before Partitioning,1709064130.6405704
ailerons_OpenML,Before Rerunning,1709064130.6449876
ailerons_OpenML,Before Merge,1709064134.5769846
ailerons_OpenML,Before AUL_ARI,1709064141.8944466
bank-marketing_OpenML,Before Partitioning,1709064142.0282762
bank-marketing_OpenML,Before Rerunning,1709064142.0423093
bank-marketing_OpenML,Before Merge,1709064157.3665633
bank-marketing_OpenML,Before AUL_ARI,1709064174.9405386
eeg-eye-state_OpenML,Before Partitioning,1709064175.066028
eeg-eye-state_OpenML,Before Rerunning,1709064175.0707676
eeg-eye-state_OpenML,Before Merge,1709064178.5493064
eeg-eye-state_OpenML,Before AUL_ARI,1709064183.7569208
elevators_OpenML,Before Partitioning,1709064183.8374686
elevators_OpenML,Before Rerunning,1709064183.84274
elevators_OpenML,Before Merge,1709064188.5551782
elevators_OpenML,Before AUL_ARI,1709064194.194267
eye_movements_OpenML,Before Partitioning,1709064194.2841213
eye_movements_OpenML,Before Rerunning,1709064194.2876863
eye_movements_OpenML,Before Merge,1709064198.5046067
eye_movements_OpenML,Before AUL_ARI,1709064203.985211
fried_OpenML,Before Partitioning,1709064204.0740628
fried_OpenML,Before Rerunning,1709064204.0866516
fried_OpenML,Before Merge,1709064214.4487581
fried_OpenML,Before AUL_ARI,1709064228.8904572
gas-drift-different-concentrations_OpenML,Before Partitioning,1709064229.2756865
gas-drift-different-concentrations_OpenML,Before Rerunning,1709064229.2802465
gas-drift-different-concentrations_OpenML,Before Merge,1709064239.1693695
gas-drift-different-concentrations_OpenML,Before AUL_ARI,1709064263.4842253
gas-drift_OpenML,Before Partitioning,1709064264.0762303
gas-drift_OpenML,Before Rerunning,1709064264.0807176
gas-drift_OpenML,Before Merge,1709064273.8250868
gas-drift_OpenML,Before AUL_ARI,1709064297.406098
har_OpenML,Before Partitioning,1709064298.8290544
har_OpenML,Before Rerunning,1709064298.832552
har_OpenML,Before Merge,1709064307.6534133
har_OpenML,Before AUL_ARI,1709064367.0278883
house_16H_OpenML,Before Partitioning,1709064367.9975784
house_16H_OpenML,Before Rerunning,1709064368.0046916
house_16H_OpenML,Before Merge,1709064384.9834104
house_16H_OpenML,Before AUL_ARI,1709064396.1214476
letter_OpenML,Before Partitioning,1709064396.2160919
letter_OpenML,Before Rerunning,1709064396.2223346
letter_OpenML,Before Merge,1709064401.5909297
letter_OpenML,Before AUL_ARI,1709064409.2729323
meta_stream_intervals.arff_OpenML,Before Partitioning,1709064409.7358856
meta_stream_intervals.arff_OpenML,Before Rerunning,1709064409.750674
meta_stream_intervals.arff_OpenML,Before Merge,1709064431.297374
meta_stream_intervals.arff_OpenML,Before AUL_ARI,1709064477.6369505
mnist_784_OpenML,Before Partitioning,1709064483.7423956
mnist_784_OpenML,Before Rerunning,1709064483.7654736
mnist_784_OpenML,Before Merge,1709064545.158286
mnist_784_OpenML,Before AUL_ARI,1709065164.7731965
mv_OpenML,Before Partitioning,1709065169.9775057
mv_OpenML,Before Rerunning,1709065169.9903445
mv_OpenML,Before Merge,1709065179.785632
mv_OpenML,Before AUL_ARI,1709065191.5785463
nomao_OpenML,Before Partitioning,1709065192.1401577
nomao_OpenML,Before Rerunning,1709065192.1509113
nomao_OpenML,Before Merge,1709065208.4703639
nomao_OpenML,Before AUL_ARI,1709065260.3959873
numerai28.6_OpenML,Before Partitioning,1709065261.1769428
numerai28.6_OpenML,Before Rerunning,1709065261.2321742
numerai28.6_OpenML,Before Merge,1709065287.5873544
numerai28.6_OpenML,Before AUL_ARI,1709065340.8213491
pendigits_OpenML,Before Partitioning,1709065341.2117646
pendigits_OpenML,Before Rerunning,1709065341.215242
pendigits_OpenML,Before Merge,1709065343.5650947
pendigits_OpenML,Before AUL_ARI,1709065347.3739603
pol_OpenML,Before Partitioning,1709065347.4839008
pol_OpenML,Before Rerunning,1709065347.4886162
pol_OpenML,Before Merge,1709065351.9882545
pol_OpenML,Before AUL_ARI,1709065362.4025352
spoken-arabic-digit_OpenML,Before Partitioning,1709065362.9917612
spoken-arabic-digit_OpenML,Before Rerunning,1709065363.0848029
spoken-arabic-digit_OpenML,Before Merge,1709065428.503845
spoken-arabic-digit_OpenML,Before AUL_ARI,1709065531.8810654
sylva_prior_OpenML,Before Partitioning,1709065532.6611626
sylva_prior_OpenML,Before Rerunning,1709065532.665733
sylva_prior_OpenML,Before Merge,1709065537.6831753
sylva_prior_OpenML,Before AUL_ARI,1709065553.5360413
